ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY;ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameMessage;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MoleType;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PatternSegmentID;PatternSegmentLabel;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
NULL;NULL;None;NULL;Controller (left);0;True;0204;2;4;-3.4380;1.1690;5.9700;-3.4380;3.0190;6.5200;False;anonymous;Mole Hit;MoleEvent;None;9305;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.8036;129.6964;False;0.0180;1.2123;-0.2264;352.8214;3.1755;0.8241;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.3388537;0.6921688;0.6372445;0.0000;0.0000;0.0000;-0.3981;1.0703;0.2299;316.1980;331.9983;5.0084;0.0000;0.0000;0.0000;False;1.3184;0204;2;4;5.0000;0.1250;0.7500;-3.4380;1.1690;5.9700;-3.4380;3.0190;6.5200;0.6872;0073;0.1162;0.0230;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;7;0;270341.873604;0.0000;0.0000;0.0000;3.3690;3.0013;6.3282;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4001;1.0682;0.2211;322.7896;19.5532;356.3765;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.6804;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;9305;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.8036;129.6964;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;NULL;0;270341.880901;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.6860;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Expired Mole Hit;MoleEvent;None;9305;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.8036;129.6964;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;0503;5;3;5.0000;0.5000;0.5000;0.0000;0.0000;6.0000;0.0000;1.8500;6.5500;0.6857;0065;0.0020;-0.1142;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270341.884961;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.6905;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0804;8;4;3.4380;1.1690;5.9700;3.4380;3.0190;6.5200;False;anonymous;Mole Hit;MoleEvent;None;9305;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.8036;129.6964;False;0.0180;1.2123;-0.2264;352.8214;3.1755;0.8241;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;0.0000;0.0000;0.0000;-0.3981;1.0703;0.2299;316.1980;331.9983;5.0084;0.0000;0.0000;0.0000;False;1.3184;0804;8;4;5.0000;0.8750;0.7500;3.4380;1.1690;5.9700;3.4380;3.0190;6.5200;0.6872;0073;-0.0737;-0.0214;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270341.891361;0.0000;0.0000;0.0000;3.3642;2.9976;6.3287;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4001;1.0680;0.2214;322.9117;19.4839;356.1852;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.6985;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0103;1;3;-4.5757;0.0000;5.9631;-4.5757;1.8500;6.5131;False;anonymous;Mole Expired;MoleEvent;None;9306;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.8036;129.6964;False;0.0179;1.2123;-0.2264;352.8334;3.1601;0.8298;0.0120;0.0155;0.0057;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;0.0000;0.0000;0.0000;-0.3981;1.0703;0.2299;316.1980;331.9983;5.0084;0.0000;0.0000;0.0000;False;5.0000;0103;1;3;5.0000;0.0000;0.5000;-4.5757;0.0000;5.9631;-4.5757;1.8500;6.5131;0.6793;0062;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270341.916198;0.0000;0.0000;0.0000;3.3642;2.9976;6.3287;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4001;1.0680;0.2214;322.9117;19.4839;356.1852;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0629;2023-01-24 13:26:49.7235;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0702;7;2;2.2949;-1.1690;5.9815;2.2949;0.6810;6.5315;False;anonymous;Mole Spawned;MoleEvent;None;9306;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.8036;129.6964;False;0.0179;1.2123;-0.2264;352.8334;3.1601;0.8298;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;0.0000;0.0000;0.0000;-0.3981;1.0703;0.2299;316.1980;331.9983;5.0084;0.0000;0.0000;0.0000;False;NULL;0702;7;2;5.0000;0.7500;0.2500;2.2949;-1.1690;5.9815;2.2949;0.6810;6.5315;0.6875;0074;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270341.923511;0.0000;0.0000;0.0000;3.3642;2.9976;6.3287;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4001;1.0680;0.2214;322.9117;19.4839;356.1852;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.7310;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0302;3;2;-2.2949;-1.1690;5.9815;-2.2949;0.6810;6.5315;False;anonymous;Mole Spawned;MoleEvent;None;9306;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.8036;129.6964;False;0.0179;1.2123;-0.2264;352.8334;3.1601;0.8298;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;0.0000;0.0000;0.0000;-0.3981;1.0703;0.2299;316.1980;331.9983;5.0084;0.0000;0.0000;0.0000;False;NULL;0302;3;2;5.0000;0.2500;0.2500;-2.2949;-1.1690;5.9815;-2.2949;0.6810;6.5315;0.6875;0074;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270341.930577;0.0000;0.0000;0.0000;3.3642;2.9976;6.3287;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4001;1.0680;0.2214;322.9117;19.4839;356.1852;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.7380;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;9306;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.7407;129.7593;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270341.957151;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.7620;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;204;Controller (left);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;9306;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.7407;129.7593;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270341.961824;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:49.7670;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;804;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;9326;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;313.0526;130.4474;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270342.616606;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.6881;2023-01-24 13:26:50.4214;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;302;Controller (left);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;9329;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.9632;130.5368;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.2660689;0.6030444;0.7520272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;69;0;270342.702498;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0894;2023-01-24 13:26:50.5075;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;9345;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.4412;131.0588;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.2566474;0.4338861;0.8636405;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;NULL;0;270343.226466;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.5220;2023-01-24 13:26:51.0312;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;0302;3;2;-2.2949;-1.1690;5.9815;-2.2949;0.6810;6.5315;False;anonymous;Mole Hit;MoleEvent;None;9345;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.4412;131.0588;False;0.0162;1.2075;-0.2236;355.2993;2.1455;0.7574;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.2566474;0.4338861;0.8636405;0.0000;0.0000;0.0000;-0.3514;0.9285;0.2744;334.2856;343.4497;359.0302;0.0000;0.0000;0.0000;False;1.3624;0302;3;2;5.0000;0.2500;0.2500;-2.2949;-1.1690;5.9815;-2.2949;0.6810;6.5315;0.6875;0074;-0.1464;-0.0297;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;8;0;270343.231962;0.0000;0.0000;0.0000;2.3658;0.7307;6.3295;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3458;0.9326;0.2618;343.3091;7.6656;358.1068;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:51.0402;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (left);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;9346;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.3987;131.1013;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.2566474;0.4338861;0.8636405;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;8;0;270343.273555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0424;2023-01-24 13:26:51.0782;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;9351;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.2278;131.2722;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.1151922;0.2894509;0.9502363;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;NULL;0;270343.440302;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.1709;2023-01-24 13:26:51.2459;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Expired Mole Hit;MoleEvent;None;9351;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.2278;131.2722;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.1151922;0.2894509;0.9502363;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;0503;5;3;5.0000;0.5000;0.5000;0.0000;0.0000;6.0000;0.0000;1.8500;6.5500;0.6857;0065;0.0020;-0.1142;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;70;0;270343.445809;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:51.2509;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0702;7;2;2.2949;-1.1690;5.9815;2.2949;0.6810;6.5315;False;anonymous;Mole Hit;MoleEvent;None;9351;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.2278;131.2722;False;0.0159;1.2077;-0.2238;355.2003;2.2468;0.7218;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.1151922;0.2894509;0.9502363;0.0000;0.0000;0.0000;-0.3490;0.9301;0.2742;333.9524;343.9995;359.1257;0.0000;0.0000;0.0000;False;1.5757;0702;7;2;5.0000;0.7500;0.2500;2.2949;-1.1690;5.9815;2.2949;0.6810;6.5315;0.6875;0074;0.0102;0.0451;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;70;0;270343.451651;0.0000;0.0000;0.0000;2.3051;0.7261;6.3335;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3426;0.9322;0.2615;343.1749;6.9119;358.1644;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:51.2583;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0904;9;4;4.5757;1.1690;5.9538;4.5757;3.0190;6.5038;False;anonymous;Mole Expired;MoleEvent;None;9352;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.2278;131.2722;False;0.0159;1.2077;-0.2239;355.1843;2.2600;0.7189;0.0161;0.0132;0.0030;None;-1;NULL;NULL;NULL;0.1151922;0.2894509;0.9502363;0.0000;0.0000;0.0000;-0.3490;0.9301;0.2742;333.9524;343.9995;359.1257;0.0000;0.0000;0.0000;False;5.0000;0904;9;4;5.0000;1.0000;0.7500;4.5757;1.1690;5.9538;4.5757;3.0190;6.5038;0.6860;0066;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentA;D2-5 Mirror Therapy;70;0;270343.472083;0.0000;0.0000;0.0000;2.3051;0.7261;6.3335;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3426;0.9322;0.2615;343.1749;6.9119;358.1644;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0464;2023-01-24 13:26:51.2793;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0503;5;3;0.0000;0.0000;6.0000;0.0000;1.8500;6.5500;False;anonymous;Mole Spawned;MoleEvent;None;9352;443.5;20230124132439;Begge hænder - uden spejling;Normal;Playing;312.2278;131.2722;False;0.0159;1.2077;-0.2239;355.1843;2.2600;0.7189;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.1151922;0.2894509;0.9502363;0.0000;0.0000;0.0000;-0.3490;0.9301;0.2742;333.9524;343.9995;359.1257;0.0000;0.0000;0.0000;False;NULL;0503;5;3;5.0000;0.5000;0.5000;0.0000;0.0000;6.0000;0.0000;1.8500;6.5500;0.6857;0075;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;15;CalibrationPoint3;D2-5 Mirror Therapy;70;0;270343.480062;0.0000;0.0000;0.0000;2.3051;0.7261;6.3335;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3426;0.9322;0.2615;343.1749;6.9119;358.1644;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:51.2873;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
