ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerLaserPosTravelX;LeftControllerLaserPosTravelY;LeftControllerLaserPosTravelZ;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MoleType;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
None;402;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;DistractorLeft Mole Expired;MoleEvent;None;6460;180;20230201112249;Normal;Playing;112.7588;67.24118;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.4915592;-0.7696363;0.4074675;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;4.0000;0707;7;7;4.0000;0.7500;1.0000;1.8916;2.3511;5.1001;1.8916;4.2011;5.6501;0.7774;0027;NULL;NULL;DistractorLeft;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;21;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.3821;2023-02-01 11:23:56.8905;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;402;Controller (right);0;True;0106;1;6;-3.3709;1.6269;4.5040;-3.3709;3.4769;5.0540;False;anonymous;Mole Spawned;MoleEvent;None;6511;180;20230201112249;Normal;Playing;111.995;68.00503;False;-0.0248;1.2269;-0.2838;359.1931;359.8124;7.2174;0.0008;0.0102;0.0313;None;-1;-0.4915592;-0.7696363;0.4074675;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0106;1;6;4.0000;0.0000;0.8333;-3.3709;1.6269;4.5040;-3.3709;3.4769;5.0540;0.6488;0029;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;21;0;0;0.0003;0.0015;0.0008;-0.9597;0.4898;6.1164;0.0000;0.0000;0.0000;False;0.0000;0.0001;0.0000;0.1186;1.0515;0.1535;49.1659;310.6042;58.3880;0.0367;0.0130;0.0283;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.7625;2023-02-01 11:23:57.6534;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;402;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6592;180;20230201112249;Normal;Playing;110.7168;69.2832;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.4915592;-0.7696363;0.4074675;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;21;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.2641;2023-02-01 11:23:58.9245;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6622;180;20230201112249;Normal;Playing;110.2612;69.73877;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.9477863;0.2711209;-0.1679128;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4556;2023-02-01 11:23:59.3805;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0106;1;6;-3.3709;1.6269;4.5040;-3.3709;3.4769;5.0540;False;anonymous;Mole Hit;MoleEvent;None;6622;180;20230201112249;Normal;Playing;110.2612;69.73877;False;-0.0351;1.2289;-0.2932;358.3488;355.4835;8.1986;0.0000;0.0000;0.0000;None;-1;-0.9477863;0.2711209;-0.1679128;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.7338;0106;1;6;4.0000;0.0000;0.8333;-3.3709;1.6269;4.5040;-3.3709;3.4769;5.0540;0.6488;0029;0.2229;0.0581;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;22;0;0;0.0000;0.0000;0.0000;-3.1495;3.5350;5.0652;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;-0.1963;1.3911;-0.0369;344.2690;259.9536;86.5793;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:59.3855;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6623;180;20230201112249;Normal;Playing;110.238;69.76202;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.9477863;0.2711209;-0.1679128;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0232;2023-02-01 11:23:59.4035;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;106;Controller (right);0;True;0806;8;6;2.7060;1.6269;5.0219;2.7060;3.4769;5.5719;False;anonymous;Mole Spawned;MoleEvent;None;6661;180;20230201112249;Normal;Playing;109.6803;70.31974;False;-0.0357;1.2291;-0.2944;358.1480;356.1916;8.2153;0.0134;0.0369;0.0226;None;-1;-0.9477863;0.2711209;-0.1679128;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0806;8;6;4.0000;0.8750;0.8333;2.7060;1.6269;5.0219;2.7060;3.4769;5.5719;0.7050;0030;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;22;0;0;0.0434;0.0253;0.0189;-2.7704;3.7647;5.1866;0.0000;0.0000;0.0000;False;0.0061;0.0015;0.0048;-0.1329;1.4128;0.0072;342.0450;267.0313;87.1582;0.2878;0.7516;0.0102;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.5717;2023-02-01 11:23:59.9693;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;106;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6715;180;20230201112249;Normal;Playing;108.8543;71.14569;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.9477863;0.2711209;-0.1679128;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.8120;2023-02-01 11:24:00.7867;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6745;180;20230201112249;Normal;Playing;108.411;71.58903;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.2294713;0.4244464;0.8758928;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4433;2023-02-01 11:24:01.2310;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0806;8;6;2.7060;1.6269;5.0219;2.7060;3.4769;5.5719;False;anonymous;Mole Hit;MoleEvent;None;6745;180;20230201112249;Normal;Playing;108.411;71.58903;False;-0.0171;1.2270;-0.2853;358.6018;3.8425;6.7922;0.0000;0.0000;0.0000;None;-1;0.2294713;0.4244464;0.8758928;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.2693;0806;8;6;4.0000;0.8750;0.8333;2.7060;1.6269;5.0219;2.7060;3.4769;5.5719;0.7050;0030;0.0635;-0.1580;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;23;0;0;0.0000;0.0000;0.0000;2.7697;3.3190;5.4012;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.5699;1.3511;0.1972;334.8844;14.6807;48.4208;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:24:01.2350;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6746;180;20230201112249;Normal;Playing;108.389;71.611;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.2294713;0.4244464;0.8758928;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;23;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0220;2023-02-01 11:24:01.2530;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;806;Controller (right);0;True;0704;7;4;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;False;anonymous;Mole Spawned;MoleEvent;None;6795;180;20230201112249;Normal;Playing;107.6405;72.35947;False;-0.0163;1.2273;-0.2868;358.4356;3.4197;6.3523;0.0160;0.0118;0.0164;None;-1;0.2294713;0.4244464;0.8758928;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0704;7;4;4.0000;0.7500;0.5000;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;0.6272;0031;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;23;0;0;0.0091;0.0022;0.0053;2.7087;3.2541;5.4766;0.0000;0.0000;0.0000;False;0.0014;0.0001;0.0009;0.5570;1.3416;0.2105;336.5114;12.9204;49.5784;0.0444;0.1818;0.1993;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.7630;2023-02-01 11:24:02.0085;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;806;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6828;180;20230201112249;Normal;Playing;107.12;72.88003;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.2294713;0.4244464;0.8758928;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;23;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.5060;2023-02-01 11:24:02.5223;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6837;180;20230201112249;Normal;Playing;106.9798;73.02023;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.2294713;0.4244464;0.8758928;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;23;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.1402;2023-02-01 11:24:02.6613;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6861;180;20230201112249;Normal;Playing;106.6156;73.38441;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.2294713;0.4244464;0.8758928;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;23;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.3642;2023-02-01 11:24:03.0253;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6891;180;20230201112249;Normal;Playing;106.1336;73.86636;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.1096921;-0.2671946;0.957379;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4820;2023-02-01 11:24:03.5100;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0704;7;4;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;False;anonymous;Mole Hit;MoleEvent;None;6891;180;20230201112249;Normal;Playing;106.1336;73.86636;False;-0.0203;1.2261;-0.2845;358.9344;2.8008;6.6986;0.0000;0.0000;0.0000;None;-1;-0.1096921;-0.2671946;0.957379;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.5069;0704;7;4;4.0000;0.7500;0.5000;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;0.6272;0031;-0.0049;-0.0187;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;24;0;0;0.0000;0.0000;0.0000;1.8867;1.8313;6.0246;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4399;1.1823;0.2590;15.4974;353.4638;52.8750;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:24:03.5160;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6892;180;20230201112249;Normal;Playing;106.1076;73.8924;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.1096921;-0.2671946;0.957379;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;24;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0260;2023-02-01 11:24:03.5350;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;0605;6;5;0.9727;0.8316;5.8516;0.9727;2.6816;6.4016;False;anonymous;Mole Spawned;MoleEvent;None;6949;180;20230201112249;Normal;Playing;105.2189;74.78114;False;-0.0206;1.2268;-0.2854;358.6582;2.2560;6.4996;0.0011;0.0436;0.0104;None;-1;-0.1096921;-0.2671946;0.957379;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0605;6;5;4.0000;0.6250;0.6667;0.9727;0.8316;5.8516;0.9727;2.6816;6.4016;0.6979;0032;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;24;0;0;0.0084;0.0038;0.0038;1.8245;1.9579;6.0525;0.0000;0.0000;0.0000;False;0.0008;0.0005;0.0005;0.4314;1.1951;0.2697;11.7382;352.8727;53.5012;0.1040;0.0353;0.1076;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.9052;2023-02-01 11:24:04.4337;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6976;180;20230201112249;Normal;Playing;104.7857;75.21435;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.1096921;-0.2671946;0.957379;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;24;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4168;2023-02-01 11:24:04.8560;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;7006;180;20230201112249;Normal;Playing;104.3386;75.66145;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.308237;0.1722176;0.9355913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4471;2023-02-01 11:24:05.3046;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
